comments_before_basetime,comments_24_basetime,comments_48_24,comments_publ_24,Diff_52_53,links_before_basetime,links_24_basetime,links_48_24,links_publ_24,diff_8_7,Target
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
7,7,0,7,7,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
10,3,7,9,-4,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
12,2,3,9,-1,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
3,1,2,3,-1,0,0,0,0,0,
4,1,1,3,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
5,4,1,5,3,0,0,0,0,0,
3,1,2,3,-1,0,0,0,0,0,
7,2,4,5,-2,0,0,0,0,0,
4,1,1,3,0,0,0,0,0,0,
5,5,0,5,5,0,0,0,0,0,
5,0,5,5,-5,0,0,0,0,0,
5,0,0,5,0,0,0,0,0,0,
9,9,0,9,9,0,0,0,0,0,
11,2,9,10,-7,0,0,0,0,0,
11,0,2,10,-2,0,0,0,0,0,
7,7,0,7,7,0,0,0,0,0,
13,6,7,7,-1,0,0,0,0,0,
26,13,6,7,7,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
6,3,3,3,0,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
6,2,4,4,-2,0,0,0,0,0,
6,0,2,4,-2,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
11,11,0,11,11,0,0,0,0,0,
18,7,11,16,-4,0,0,0,0,0,
19,1,7,16,-6,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
7,3,4,6,-1,0,0,0,0,0,
8,1,3,6,-2,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
9,9,0,9,9,0,0,0,0,0,
9,0,9,9,-9,0,0,0,0,0,
9,0,0,9,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
3,3,0,0,3,0,0,0,0,0,
11,8,3,0,5,0,0,0,0,0,
14,14,0,14,14,0,0,0,0,0,
15,1,14,14,-13,0,0,0,0,0,
15,0,1,14,-1,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
4,0,4,4,-4,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
11,8,3,11,5,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
11,0,8,11,-8,0,0,0,0,0,
4,0,4,4,-4,0,0,0,0,0,
4,0,0,4,0,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
6,3,3,3,0,0,0,0,0,0,
8,2,3,3,-1,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
4,2,2,4,0,0,0,0,0,0,
4,0,2,4,-2,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
2,1,1,1,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
3,1,1,1,0,0,0,0,0,0,
3,2,1,3,1,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
3,0,2,3,-2,0,0,0,0,0,
5,1,4,5,-3,0,0,0,0,0,
5,0,1,5,-1,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
3,0,3,3,-3,0,0,0,0,0,
3,0,0,3,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,1,0,0,1,0,0,0,0,0,
1,0,1,0,-1,0,0,0,0,0,
6,6,0,6,6,0,0,0,0,0,
6,0,6,6,-6,0,0,0,0,0,
6,0,0,6,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
3,0,3,3,-3,0,0,0,0,0,
5,5,0,5,5,0,0,0,0,0,
7,2,5,7,-3,0,0,0,0,0,
8,1,2,7,-1,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
9,9,0,9,9,0,0,0,0,0,
3,0,3,3,-3,0,0,0,0,0,
9,0,9,9,-9,0,0,0,0,0,
3,0,0,3,0,0,0,0,0,0,
12,3,0,9,3,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
3,2,0,1,2,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
6,4,2,4,2,0,0,0,0,0,
6,0,4,4,-4,0,0,0,0,0,
5,5,0,5,5,0,0,0,0,0,
6,1,5,5,-4,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
6,0,1,5,-1,0,0,0,0,0,
5,1,4,5,-3,0,0,0,0,0,
14,14,0,14,14,0,0,0,0,0,
5,0,1,5,-1,0,0,0,0,0,
18,4,14,15,-10,0,0,0,0,0,
18,0,4,15,-4,0,0,0,0,0,
8,8,0,8,8,0,0,0,0,0,
8,0,8,8,-8,0,0,0,0,0,
8,0,0,8,0,0,0,0,0,0,
6,6,0,6,6,0,0,0,0,0,
24,18,6,22,12,0,0,0,0,0,
13,13,0,13,13,0,0,0,0,0,
44,20,18,22,2,0,0,0,0,0,
16,3,13,16,-10,0,0,0,0,0,
16,0,3,16,-3,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
4,1,3,3,-2,0,0,0,0,0,
11,11,0,11,11,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
13,2,11,11,-9,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
13,0,2,11,-2,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
32,3,9,28,-6,0,0,0,0,0,
7,7,0,7,7,0,0,0,0,0,
12,5,7,11,-2,0,0,0,0,0,
14,2,5,11,-3,0,0,0,0,0,
25,25,0,25,25,0,0,0,0,0,
29,4,25,25,-21,0,0,0,0,0,
6,6,0,6,6,0,0,0,0,0,
18,18,0,18,18,0,0,0,0,0,
29,0,4,25,-4,0,0,0,0,0,
10,4,6,6,-2,0,0,0,0,0,
23,5,18,18,-13,0,0,0,0,0,
12,12,0,12,12,0,0,0,0,0,
6,6,0,6,6,0,0,0,0,0,
12,2,4,6,-2,0,0,0,0,0,
23,0,5,18,-5,0,0,0,0,0,
13,1,12,12,-11,0,0,0,0,0,
7,1,6,7,-5,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
13,0,1,12,-1,0,0,0,0,0,
8,1,1,7,0,0,0,0,0,0,
9,6,3,4,3,0,0,0,0,0,
80,80,0,80,80,0,0,0,0,0,
11,2,6,4,-4,0,0,0,0,0,
136,56,80,98,-24,0,0,0,0,0,
144,8,56,98,-48,0,0,0,0,0,
21,21,0,21,21,0,0,0,0,0,
40,19,21,21,-2,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
86,46,19,21,27,0,0,0,0,0,
41,41,0,41,41,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
42,1,41,41,-40,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
42,0,1,41,-1,0,0,0,0,0,
12,12,0,12,12,0,0,0,0,0,
21,21,0,21,21,0,0,0,0,0,
12,0,12,12,-12,0,0,0,0,0,
19,19,0,19,19,0,0,0,0,0,
38,17,21,29,-4,0,0,0,0,0,
13,1,0,12,1,0,0,0,0,0,
31,12,19,22,-7,0,0,0,0,0,
40,2,17,29,-15,0,0,0,0,0,
31,0,12,22,-12,0,0,0,0,0,
21,21,0,21,21,0,0,0,0,0,
22,1,21,21,-20,0,0,0,0,0,
23,1,1,21,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
6,5,1,5,4,0,0,0,0,0,
9,9,0,9,9,0,0,0,0,0,
6,0,5,5,-5,0,0,0,0,0,
33,24,9,20,15,0,0,0,0,0,
33,0,24,20,-24,0,0,0,0,0,
19,19,0,19,19,0,0,0,0,0,
12,12,0,12,12,0,0,0,0,0,
23,4,19,20,-15,0,0,0,0,0,
17,5,12,15,-7,0,0,0,0,0,
23,0,4,20,-4,0,0,0,0,0,
18,1,5,15,-4,0,0,0,0,0,
9,9,0,9,9,0,0,0,0,0,
10,1,9,9,-8,0,0,0,0,0,
17,17,0,17,17,0,0,0,0,0,
10,0,1,9,-1,0,0,0,0,0,
40,23,17,35,6,0,0,0,0,0,
40,0,23,35,-23,0,0,0,0,0,
37,37,0,37,37,0,0,0,0,0,
44,7,37,37,-30,0,0,0,0,0,
11,11,0,11,11,0,0,0,0,0,
60,16,7,37,9,0,0,0,0,0,
45,45,0,45,45,0,0,0,0,0,
12,1,11,12,-10,0,0,0,0,0,
113,68,45,53,23,0,0,0,0,0,
9,9,0,9,9,0,0,0,0,0,
12,0,1,12,-1,0,0,0,0,0,
37,37,0,37,37,0,0,0,0,0,
140,27,68,53,-41,0,0,0,0,0,
14,5,9,10,-4,0,0,0,0,0,
51,14,37,40,-23,0,0,0,0,0,
14,0,5,10,-5,0,0,0,0,0,
58,7,14,40,-7,0,0,0,0,0,
24,24,0,24,24,0,0,0,0,0,
27,3,24,26,-21,0,0,0,0,0,
7,7,0,7,7,0,0,0,0,0,
28,1,3,26,-2,0,0,0,0,0,
9,2,7,9,-5,0,0,0,0,0,
9,9,0,9,9,0,0,0,0,0,
13,4,2,9,2,0,0,0,0,0,
9,0,9,9,-9,0,0,0,0,0,
9,0,0,9,0,0,0,0,0,0,
27,27,0,27,27,1,1,0,1,1,
30,3,27,27,-24,1,0,1,1,-1,
7,7,0,7,7,0,0,0,0,0,
7,7,0,7,7,0,0,0,0,0,
30,0,3,27,-3,1,0,0,1,0,
7,0,7,7,-7,0,0,0,0,0,
7,0,7,7,-7,0,0,0,0,0,
15,15,0,15,15,0,0,0,0,0,
7,0,0,7,0,0,0,0,0,0,
7,0,0,7,0,0,0,0,0,0,
22,7,15,19,-8,0,0,0,0,0,
25,25,0,25,25,0,0,0,0,0,
23,1,7,19,-6,0,0,0,0,0,
75,75,0,75,75,0,0,0,0,0,
28,3,25,26,-22,0,0,0,0,0,
87,12,75,76,-63,0,0,0,0,0,
28,0,3,26,-3,0,0,0,0,0,
25,25,0,25,25,0,0,0,0,0,
41,41,0,41,41,0,0,0,0,0,
89,2,12,76,-10,0,0,0,0,0,
40,15,25,40,-10,0,0,0,0,0,
53,12,41,41,-29,0,0,0,0,0,
40,0,15,40,-15,0,0,0,0,0,
54,1,12,41,-11,0,0,0,0,0,
15,15,0,15,15,0,0,0,0,0,
28,13,15,21,-2,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
46,18,13,21,5,0,0,0,0,0,
20,20,0,20,20,0,0,0,0,0,
3,2,1,2,1,0,0,0,0,0,
33,13,20,21,-7,0,0,0,0,0,
3,0,2,2,-2,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
34,1,13,21,-12,0,0,0,0,0,
12,11,1,7,10,0,0,0,0,0,
10,10,0,10,10,0,0,0,0,0,
10,10,0,10,10,0,0,0,0,0,
13,1,11,7,-10,0,0,0,0,0,
14,4,10,10,-6,0,0,0,0,0,
14,4,10,10,-6,0,0,0,0,0,
16,2,4,10,-2,0,0,0,0,0,
16,2,4,10,-2,0,0,0,0,0,
23,23,0,23,23,0,0,0,0,0,
80,80,0,80,80,0,0,0,0,0,
27,4,23,23,-19,0,0,0,0,0,
113,33,80,88,-47,0,0,0,0,0,
30,3,4,23,-1,0,0,0,0,0,
20,20,0,20,20,0,0,0,0,0,
121,8,33,88,-25,0,0,0,0,0,
21,1,20,20,-19,0,0,0,0,0,
25,25,0,25,25,0,0,0,0,0,
21,0,1,20,-1,0,0,0,0,0,
35,10,25,25,-15,0,0,0,0,0,
18,18,0,18,18,0,0,0,0,0,
36,1,10,25,-9,0,0,0,0,0,
26,8,18,19,-10,0,0,0,0,0,
28,2,8,19,-6,0,0,0,0,0,
7,7,0,7,7,0,0,0,0,0,
8,1,7,7,-6,0,0,0,0,0,
8,0,1,7,-1,0,0,0,0,0,
18,18,0,18,18,0,0,0,0,0,
70,70,0,70,70,0,0,0,0,0,
19,1,18,18,-17,0,0,0,0,0,
101,31,70,70,-39,0,0,0,0,0,
13,13,0,13,13,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
19,0,1,18,-1,0,0,0,0,0,
137,36,31,70,5,0,0,0,0,0,
29,16,13,25,3,0,0,0,0,0,
5,1,4,5,-3,0,0,0,0,0,
39,10,16,25,-6,0,0,0,0,0,
8,8,0,8,8,0,0,0,0,0,
6,1,1,5,0,0,0,0,0,0,
19,11,8,8,3,0,0,0,0,0,
35,16,11,8,5,0,0,0,0,0,
40,40,0,40,40,0,0,0,0,0,
64,24,40,64,-16,0,0,0,0,0,
74,10,24,64,-14,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
6,2,4,5,-2,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
6,0,2,5,-2,0,0,0,0,0,
14,12,2,6,10,0,0,0,0,0,
41,41,0,41,41,0,0,0,0,0,
24,10,12,6,-2,0,0,0,0,0,
44,3,41,41,-38,0,0,0,0,0,
48,4,3,41,1,0,0,0,0,0,
13,13,0,13,13,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
14,1,13,13,-12,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
2,1,1,2,0,0,0,0,0,0,
18,4,1,13,3,0,0,0,0,0,
2,1,1,2,0,0,0,0,0,0,
4,2,1,2,1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
2,0,1,2,-1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
23,23,0,23,23,0,0,0,0,0,
2,1,0,1,1,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
28,5,23,23,-18,0,0,0,0,0,
4,0,4,4,-4,0,0,0,0,0,
12,12,0,12,12,0,0,0,0,0,
33,5,5,23,0,0,0,0,0,0,
4,0,0,4,0,0,0,0,0,0,
13,1,12,12,-11,0,0,0,0,0,
14,1,1,12,0,0,0,0,0,0,
11,11,0,11,11,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
22,11,11,13,0,0,0,0,0,0,
24,24,0,24,24,0,0,0,0,0,
3,0,3,3,-3,0,0,0,0,0,
22,0,11,13,-11,0,0,0,0,0,
36,12,24,27,-12,0,0,0,0,0,
3,0,0,3,0,0,0,0,0,0,
11,11,0,11,11,0,0,0,0,0,
37,1,12,27,-11,0,0,0,0,0,
11,0,11,11,-11,0,0,0,0,0,
12,1,0,11,1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
22,22,0,22,22,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
47,25,22,29,3,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
3,0,3,3,-3,0,0,0,0,0,
83,36,25,29,11,0,0,0,0,0,
10,8,2,2,6,0,0,0,0,0,
3,0,0,3,0,0,0,0,0,0,
12,2,8,2,-6,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
11,7,4,4,3,0,0,0,0,0,
13,13,0,13,13,0,0,0,0,0,
6,6,0,6,6,0,0,0,0,0,
11,0,7,4,-7,0,0,0,0,0,
16,3,13,13,-10,0,0,0,0,0,
11,5,6,6,-1,0,0,0,0,0,
17,1,3,13,-2,0,0,0,0,0,
19,19,0,19,19,0,0,0,0,0,
11,0,5,6,-5,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
10,10,0,10,10,0,0,0,0,0,
19,0,19,19,-19,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
3,0,3,3,-3,0,0,0,0,0,
10,0,10,10,-10,0,0,0,0,0,
19,0,0,19,0,0,0,0,0,0,
6,4,2,3,2,0,0,0,0,0,
4,1,0,3,1,0,0,0,0,0,
10,0,0,10,0,0,0,0,0,0,
6,0,4,3,-4,0,0,0,0,0,
6,6,0,6,6,0,0,0,0,0,
25,25,0,25,25,0,0,0,0,0,
6,0,6,6,-6,0,0,0,0,0,
29,4,25,25,-21,0,0,0,0,0,
6,6,0,6,6,0,0,0,0,0,
6,0,0,6,0,0,0,0,0,0,
13,13,0,13,13,0,0,0,0,0,
35,6,4,25,2,0,0,0,0,0,
8,2,6,8,-4,0,0,0,0,0,
7,7,0,7,7,0,0,0,0,0,
23,10,13,18,-3,0,0,0,0,0,
17,9,2,8,7,0,0,0,0,0,
8,1,7,7,-6,0,0,0,0,0,
25,2,10,18,-8,0,0,0,0,0,
8,0,1,7,-1,0,0,0,0,0,
6,6,0,6,6,0,0,0,0,0,
8,2,6,8,-4,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
10,2,2,8,0,0,0,0,0,0,
3,1,2,2,-1,0,0,0,0,0,
38,38,0,38,38,0,0,0,0,0,
4,1,1,2,0,0,0,0,0,0,
63,25,38,39,-13,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
71,8,25,39,-17,0,0,0,0,0,
6,2,4,5,-2,0,0,0,0,0,
6,0,2,5,-2,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
10,6,4,10,2,0,0,0,0,0,
11,1,6,10,-5,0,0,0,0,0,
7,7,0,7,7,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
7,0,7,7,-7,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
7,0,0,7,0,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
7,7,0,7,7,0,0,0,0,0,
23,23,0,23,23,0,0,0,0,0,
3,1,0,2,1,0,0,0,0,0,
7,0,7,7,-7,0,0,0,0,0,
10,10,0,10,10,0,0,0,0,0,
23,0,23,23,-23,0,0,0,0,0,
7,0,0,7,0,0,0,0,0,0,
12,2,10,12,-8,0,0,0,0,0,
7,7,0,7,7,0,0,0,0,0,
6,6,0,6,6,0,0,0,0,0,
30,7,0,23,7,0,0,0,0,0,
12,0,2,12,-2,0,0,0,0,0,
22,15,7,13,8,0,0,0,0,0,
6,0,6,6,-6,0,0,0,0,0,
5,5,0,5,5,0,0,0,0,0,
23,1,15,13,-14,0,0,0,0,0,
6,0,0,6,0,0,0,0,0,0,
6,1,5,5,-4,0,0,0,0,0,
7,1,1,5,0,0,0,0,0,0,
53,53,0,53,53,0,0,0,0,0,
75,22,53,63,-31,0,0,0,0,0,
29,29,0,29,29,0,0,0,0,0,
84,9,22,63,-13,0,0,0,0,0,
31,2,29,30,-27,0,0,0,0,0,
32,1,2,30,-1,0,0,0,0,0,
27,27,0,27,27,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
43,16,27,27,-11,0,0,0,0,0,
3,0,3,3,-3,0,0,0,0,0,
50,7,16,27,-9,0,0,0,0,0,
3,0,0,3,0,0,0,0,0,0,
11,11,0,11,11,0,0,0,0,0,
8,8,0,8,8,0,0,0,0,0,
11,0,11,11,-11,0,0,0,0,0,
6,6,0,6,6,0,0,0,0,0,
15,7,8,8,-1,0,0,0,0,0,
11,0,0,11,0,0,0,0,0,0,
6,0,6,6,-6,0,0,0,0,0,
15,0,7,8,-7,0,0,0,0,0,
6,0,0,6,0,0,0,0,0,0,
13,13,0,13,13,0,0,0,0,0,
16,3,13,13,-10,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
16,0,3,13,-3,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
6,6,0,6,6,0,0,0,0,0,
6,0,6,6,-6,0,0,0,0,0,
9,9,0,9,9,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
7,1,0,6,1,0,0,0,0,0,
11,2,9,9,-7,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
11,0,2,9,-2,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
5,5,0,5,5,0,0,0,0,0,
5,0,5,5,-5,0,0,0,0,0,
5,5,0,5,5,0,0,0,0,0,
6,1,0,5,1,0,0,0,0,0,
5,0,5,5,-5,0,0,0,0,0,
11,11,0,11,11,0,0,0,0,0,
5,0,0,5,0,0,0,0,0,0,
6,6,0,6,6,0,0,0,0,0,
13,2,11,12,-9,0,0,0,0,0,
6,0,6,6,-6,0,0,0,0,0,
13,0,2,12,-2,0,0,0,0,0,
6,0,0,6,0,0,0,0,0,0,
9,9,0,9,9,0,0,0,0,0,
9,0,9,9,-9,0,0,0,0,0,
51,51,0,51,51,0,0,0,0,0,
33,33,0,33,33,0,0,0,0,0,
10,1,0,9,1,0,0,0,0,0,
52,1,51,51,-50,0,0,0,0,0,
36,3,33,33,-30,0,0,0,0,0,
53,1,1,51,0,0,0,0,0,0,
36,0,3,33,-3,0,0,0,0,0,
9,9,0,9,9,0,0,0,0,0,
11,2,9,10,-7,0,0,0,0,0,
11,0,2,10,-2,0,0,0,0,0,
42,42,0,42,42,0,0,0,0,0,
46,4,42,42,-38,0,0,0,0,0,
48,48,0,48,48,0,0,0,0,0,
48,2,4,42,-2,0,0,0,0,0,
89,41,48,79,-7,0,0,0,0,0,
5,5,0,5,5,0,0,0,0,0,
91,2,41,79,-39,0,0,0,0,0,
5,0,5,5,-5,0,0,0,0,0,
5,0,0,5,0,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
19,19,0,19,19,0,0,0,0,0,
4,1,3,4,-2,0,0,0,0,0,
23,4,19,19,-15,0,0,0,0,0,
4,0,1,4,-1,0,0,0,0,0,
24,1,4,19,-3,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
3,0,3,3,-3,0,0,0,0,0,
21,21,0,21,21,0,0,0,0,0,
21,21,0,21,21,0,0,0,0,0,
5,3,2,5,1,0,0,0,0,0,
3,0,0,3,0,0,0,0,0,0,
21,0,21,21,-21,0,0,0,0,0,
21,0,21,21,-21,0,0,0,0,0,
8,3,3,5,0,0,0,0,0,0,
21,0,0,21,0,0,0,0,0,0,
21,0,0,21,0,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
14,14,0,14,14,0,0,0,0,0,
3,1,2,2,-1,0,0,0,0,0,
21,7,14,14,-7,0,0,0,0,0,
3,0,1,2,-1,0,0,0,0,0,
22,1,7,14,-6,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
20,20,0,20,20,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
10,10,0,10,10,0,0,0,0,0,
26,6,20,21,-14,0,0,0,0,0,
4,0,4,4,-4,0,0,0,0,0,
11,1,10,11,-9,0,0,0,0,0,
27,27,0,27,27,0,0,0,0,0,
26,0,6,21,-6,0,0,0,0,0,
4,0,0,4,0,0,0,0,0,0,
11,0,1,11,-1,0,0,0,0,0,
33,6,27,29,-21,0,0,0,0,0,
12,12,0,12,12,0,0,0,0,0,
33,0,6,29,-6,0,0,0,0,0,
12,0,12,12,-12,0,0,0,0,0,
12,0,0,12,0,0,0,0,0,0,
11,11,0,11,11,0,0,0,0,0,
8,8,0,8,8,0,0,0,0,0,
15,4,11,11,-7,0,0,0,0,0,
10,2,8,10,-6,0,0,0,0,0,
21,6,4,11,2,0,0,0,0,0,
10,0,2,10,-2,0,0,0,0,0,
13,13,0,13,13,0,0,0,0,0,
28,15,13,25,2,0,0,0,0,0,
30,2,15,25,-13,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
6,5,1,6,4,0,0,0,0,0,
21,15,5,6,10,0,0,0,0,0,
35,35,0,35,35,0,0,0,0,0,
37,37,0,37,37,0,0,0,0,0,
42,7,35,35,-28,0,0,0,0,0,
40,3,37,37,-34,0,0,0,0,0,
43,1,7,35,-6,0,0,0,0,0,
6,6,0,6,6,0,0,0,0,0,
42,2,3,37,-1,0,0,0,0,0,
5,5,0,5,5,0,0,0,0,0,
6,0,6,6,-6,0,0,0,0,0,
7,2,5,5,-3,0,0,0,0,0,
6,0,0,6,0,0,0,0,0,0,
7,0,2,5,-2,0,0,0,0,0,
30,30,0,30,30,0,0,0,0,0,
49,19,30,33,-11,0,0,0,0,0,
49,0,19,33,-19,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
15,15,0,15,15,0,0,0,0,0,
13,11,2,13,9,0,0,0,0,0,
16,1,15,16,-14,0,0,0,0,0,
19,6,11,13,-5,0,0,0,0,0,
17,1,1,16,0,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
4,1,3,4,-2,0,0,0,0,0,
4,0,1,4,-1,0,0,0,0,0,
14,14,0,14,14,0,0,0,0,0,
15,1,14,14,-13,0,0,0,0,0,
20,20,0,20,20,0,0,0,0,0,
15,0,1,14,-1,0,0,0,0,0,
46,26,20,42,6,0,0,0,0,0,
20,20,0,20,20,0,0,0,0,0,
55,9,26,42,-17,0,0,0,0,0,
5,5,0,5,5,0,0,0,0,0,
37,17,20,21,-3,0,0,0,0,0,
5,0,5,5,-5,0,0,0,0,0,
39,2,17,21,-15,0,0,0,0,0,
6,1,0,5,1,0,0,0,0,0,
7,7,0,7,7,0,0,0,0,0,
10,3,7,10,-4,0,0,0,0,0,
10,0,3,10,-3,0,0,0,0,0,
15,15,0,15,15,0,0,0,0,0,
15,0,15,15,-15,0,0,0,0,0,
15,0,0,15,0,0,0,0,0,0,
19,19,0,19,19,0,0,0,0,0,
27,8,19,26,-11,0,0,0,0,0,
30,3,8,26,-5,0,0,0,0,0,
5,5,0,5,5,0,0,0,0,0,
13,8,5,5,3,0,0,0,0,0,
15,15,0,15,15,0,0,0,0,0,
19,6,8,5,-2,0,0,0,0,0,
34,19,15,18,4,0,0,0,0,0,
13,13,0,13,13,0,0,0,0,0,
46,12,19,18,-7,0,0,0,0,0,
15,2,13,14,-11,0,0,0,0,0,
5,5,0,5,5,0,0,0,0,0,
15,0,2,14,-2,0,0,0,0,0,
5,0,5,5,-5,0,0,0,0,0,
5,0,0,5,0,0,0,0,0,0,
9,9,0,9,9,0,0,0,0,0,
9,0,9,9,-9,0,0,0,0,0,
23,23,0,23,23,0,0,0,0,0,
9,0,0,9,0,0,0,0,0,0,
34,11,23,25,-12,0,0,0,0,0,
15,15,0,15,15,0,0,0,0,0,
34,0,11,25,-11,0,0,0,0,0,
16,1,15,16,-14,0,0,0,0,0,
13,13,0,13,13,0,0,0,0,0,
17,1,1,16,0,0,0,0,0,0,
36,23,13,14,10,0,0,0,0,0,
42,6,23,14,-17,0,0,0,0,0,
